Year,Month,Day,Site,Quad,Sex,Size,Eggs
2021,5,12,Bristol,3,M,20.0,0
2021,6,15,SMAST,2,M,20.0,0
2021,9,15,Bristol,3,M,20.0,0
2021,5,18,Sandwich,3,M,20.0,0
2021,6,24,Bristol,1,F,20.0,1
2021,6,24,Bristol,1,F,20.0,1
2021,6,24,Bristol,2,M,20.0,0
2021,5,26,Bristol,2,M,20.0,0
2021,5,26,Bristol,3,F,20.0,1
2021,9,28,Marshfield,2,M,20.0,0
2021,9,28,Marshfield,2,M,20.0,0
2021,4,29,Scituate,1,F,20.0,0
2021,9,7,Scituate,1,F,19.9,0
2021,10,7,Bristol,1,F,19.9,0
2021,10,7,Bristol,1,F,19.9,0
2021,10,7,Bristol,1,M,19.9,0
2021,10,7,Bristol,2,F,19.9,0
2021,6,8,Bristol,2,M,19.9,0
2021,8,9,Sandwich,1,M,19.9,0
2021,11,10,Scituate,3,F,19.9,0
2021,11,10,Scituate,3,M,19.9,0
2021,5,12,Bristol,2,M,19.9,0
2021,5,12,Bristol,2,M,19.9,0
2021,5,12,Bristol,2,M,19.9,0
2021,5,12,Bristol,3,F,19.9,1
2021,5,12,Bristol,3,M,19.9,0
2021,5,12,Bristol,3,M,19.9,0
2021,9,15,Bristol,2,M,19.9,0
2021,7,16,SMAST,1,M,19.9,0
2021,5,18,Sandwich,3,F,19.9,0
2021,7,23,Sandwich,1,F,19.9,1
2021,6,24,Bristol,2,M,19.9,0
2021,5,26,Bristol,1,F,19.9,1
2021,5,26,Bristol,1,M,19.9,0
2021,5,26,Bristol,2,M,19.9,0
2021,5,26,Bristol,2,M,19.9,0
2021,5,26,Bristol,3,F,19.9,1
2021,5,26,Bristol,3,M,19.9,0
2021,4,29,Scituate,1,F,19.9,0
2021,7,6,SMAST,1,M,19.8,0
2021,7,6,SMAST,1,M,19.8,0
2021,10,7,Bristol,1,F,19.8,0
2021,10,7,Bristol,1,F,19.8,0
2021,10,7,Bristol,2,F,19.8,0
2021,10,7,Bristol,2,F,19.8,0
2021,10,7,Bristol,2,F,19.8,0
2021,10,7,Bristol,2,F,19.8,0
2021,10,7,Bristol,2,F,19.8,0
2021,10,7,Bristol,3,F,19.8,0
2021,10,7,Bristol,3,F,19.8,0
2021,10,7,Bristol,3,F,19.8,0
2021,6,8,Bristol,1,M,19.8,0
2021,11,10,Scituate,2,M,19.8,0
2021,11,10,Scituate,3,F,19.8,0
2021,6,11,Scituate,2,M,19.8,0
2021,6,11,Scituate,3,M,19.8,0
2021,5,12,Bristol,1,M,19.8,0
2021,5,12,Bristol,3,F,19.8,0
2021,7,13,Bristol,1,M,19.8,0
2021,7,13,Bristol,2,M,19.8,0
2021,9,15,Bristol,3,F,19.8,0
2021,6,24,Bristol,1,M,19.8,0
2021,6,24,Bristol,2,M,19.8,0
2021,6,24,Bristol,2,M,19.8,0
2021,9,24,Sandwich,3,F,19.8,0
2021,6,24,Bristol,3,M,19.8,0
2021,5,26,Bristol,1,M,19.8,0
2021,5,26,Bristol,3,M,19.8,0
2021,5,28,Scituate,3,F,19.8,0
2021,7,6,SMAST,1,F,19.7,1
2021,10,7,Bristol,1,F,19.7,0
2021,10,7,Bristol,2,F,19.7,0
2021,10,7,Bristol,2,F,19.7,0
2021,10,7,Bristol,2,F,19.7,0
2021,6,8,Bristol,1,M,19.7,0
2021,5,12,Scituate,3,M,19.7,0
2021,7,13,Bristol,2,F,19.7,0
2021,8,15,Scituate,2,F,19.7,1
2021,6,16,Sandwich,1,M,19.7,0
2021,5,18,Sandwich,3,M,19.7,0
2021,5,18,Sandwich,3,M,19.7,0
2021,6,25,Marshfield,1,F,19.7,1
2021,8,26,Bristol,1,M,19.7,0
2021,5,26,Bristol,2,F,19.7,1
2021,9,28,Marshfield,3,M,19.7,0
2021,8,2,Bristol,2,M,19.6,0
2021,7,7,Marshfield,1,F,19.6,0
2021,10,7,Bristol,1,F,19.6,0
2021,10,7,Bristol,1,F,19.6,0
2021,10,7,Bristol,2,F,19.6,0
2021,10,7,Bristol,3,F,19.6,0
2021,6,8,Bristol,2,M,19.6,0
2021,6,8,Bristol,2,M,19.6,0
2021,6,8,Bristol,2,M,19.6,0
2021,8,9,Sandwich,1,F,19.6,1
2021,5,12,Bristol,2,M,19.6,0
2021,8,15,Scituate,3,F,19.6,1
2021,8,15,Scituate,3,M,19.6,0
2021,10,20,SMAST,1,F,19.6,0
2021,10,20,SMAST,1,F,19.6,0
2021,6,21,SMAST,1,M,19.6,0
2021,6,21,SMAST,2,M,19.6,0
2021,9,22,SMAST,2,M,19.6,0
2021,9,23,Scituate,2,M,19.6,0
2021,6,25,Marshfield,3,F,19.6,1
2021,5,26,Bristol,1,F,19.6,1
2021,5,26,Bristol,1,M,19.6,0
2021,5,26,Bristol,1,M,19.6,0
2021,5,28,Scituate,3,M,19.6,0
2021,8,2,Bristol,2,M,19.5,0
2021,8,2,Bristol,2,M,19.5,0
2021,10,7,Bristol,1,F,19.5,0
2021,10,7,Bristol,1,F,19.5,0
2021,10,7,Bristol,1,F,19.5,0
2021,10,7,Bristol,1,F,19.5,0
2021,10,7,Bristol,1,F,19.5,0
2021,10,7,Bristol,1,F,19.5,0
2021,7,7,Marshfield,1,M,19.5,0
2021,10,7,Bristol,1,M,19.5,0
2021,10,7,Bristol,2,F,19.5,0
2021,10,7,Bristol,2,F,19.5,0
2021,10,7,Bristol,2,F,19.5,0
2021,10,7,Bristol,2,F,19.5,0
2021,10,7,Bristol,2,M,19.5,0
2021,10,7,Bristol,2,M,19.5,0
2021,10,7,Bristol,3,F,19.5,0
2021,10,7,Bristol,3,F,19.5,0
2021,10,7,Bristol,3,M,19.5,0
2021,10,7,Bristol,3,M,19.5,0
2021,11,10,Scituate,2,F,19.5,0
2021,11,10,Scituate,2,F,19.5,0
2021,11,10,Scituate,3,F,19.5,0
2021,5,12,Bristol,1,M,19.5,0
2021,5,12,Bristol,2,M,19.5,0
2021,5,12,Bristol,2,M,19.5,0
2021,5,12,Bristol,2,M,19.5,0
2021,5,12,Bristol,2,M,19.5,0
2021,5,12,Bristol,2,M,19.5,0
2021,5,12,Bristol,3,F,19.5,0
2021,5,12,Bristol,3,M,19.5,0
2021,8,15,Scituate,3,F,19.5,1
2021,9,15,Bristol,3,M,19.5,0
2021,9,15,Bristol,3,M,19.5,0
2021,10,20,SMAST,1,F,19.5,0
2021,7,23,Sandwich,1,F,19.5,1
2021,9,24,Sandwich,1,F,19.5,0
2021,6,24,Bristol,2,M,19.5,0
2021,8,25,Marshfield,3,M,19.5,0
2021,5,26,Bristol,1,F,19.5,1
2021,5,26,Bristol,1,F,19.5,1
2021,5,28,Scituate,1,M,19.5,0
2021,9,28,Marshfield,2,F,19.5,0
2021,8,2,Bristol,2,F,19.4,0
2021,8,2,Bristol,3,M,19.4,0
2021,10,7,Bristol,1,F,19.4,0
2021,6,8,Bristol,1,M,19.4,0
2021,6,8,Bristol,2,M,19.4,0
2021,11,10,Scituate,3,M,19.4,0
2021,5,12,Bristol,2,M,19.4,0
2021,8,15,Scituate,1,M,19.4,0
2021,6,24,Bristol,1,F,19.4,0
2021,6,24,Bristol,2,F,19.4,1
2021,5,26,Bristol,1,F,19.4,1
2021,4,26,Bristol,1,M,19.4,0
2021,4,26,Bristol,2,F,19.4,0
2021,5,26,Bristol,2,F,19.4,1
2021,5,26,Bristol,2,M,19.4,0
2021,5,26,Bristol,2,M,19.4,0
2021,5,28,Scituate,2,F,19.4,1
2021,6,2,SMAST,2,F,19.3,1
2021,8,2,Bristol,3,M,19.3,0
2021,8,3,SMAST,1,M,19.3,0
2021,8,3,SMAST,2,M,19.3,0
2021,8,3,SMAST,3,F,19.3,0
2021,7,6,SMAST,1,M,19.3,0
2021,8,6,Scituate,3,M,19.3,0
2021,7,7,Marshfield,1,F,19.3,0
2021,9,7,Scituate,1,F,19.3,0
2021,10,7,Bristol,1,F,19.3,0
2021,10,7,Bristol,1,F,19.3,0
2021,10,7,Bristol,1,F,19.3,0
2021,10,7,Bristol,1,F,19.3,0
2021,10,7,Bristol,2,F,19.3,0
2021,10,7,Bristol,2,F,19.3,0
2021,10,7,Bristol,2,F,19.3,0
2021,6,8,Bristol,1,M,19.3,0
2021,6,8,Bristol,1,M,19.3,0
2021,8,9,Sandwich,1,F,19.3,0
2021,11,10,Scituate,3,M,19.3,0
2021,5,12,Bristol,2,M,19.3,0
2021,5,12,Bristol,3,M,19.3,0
2021,5,12,Bristol,3,M,19.3,0
2021,7,13,Bristol,1,M,19.3,0
2021,9,15,Bristol,2,M,19.3,0
2021,9,15,Bristol,3,M,19.3,0
2021,6,21,SMAST,3,M,19.3,0
2021,9,22,SMAST,2,M,19.3,0
2021,9,23,Scituate,2,F,19.3,0
2021,6,24,Bristol,1,M,19.3,0
2021,6,24,Bristol,1,M,19.3,0
2021,6,24,Bristol,1,M,19.3,0
2021,6,24,Bristol,2,M,19.3,0
2021,6,24,Bristol,2,M,19.3,0
2021,6,24,Bristol,3,F,19.3,1
2021,6,24,Bristol,3,F,19.3,1
2021,4,26,Bristol,1,F,19.3,0
2021,5,26,Bristol,2,F,19.3,1
2021,5,26,Bristol,2,F,19.3,1
2021,5,26,Bristol,2,F,19.3,1
2021,5,26,Bristol,2,F,19.3,1
2021,5,26,Bristol,2,F,19.3,1
2021,5,26,Bristol,2,F,19.3,1
2021,5,26,Bristol,2,M,19.3,0
2021,5,26,Bristol,3,M,19.3,0
2021,8,2,Bristol,2,M,19.2,0
2021,8,2,Bristol,2,M,19.2,0
2021,7,6,SMAST,3,F,19.2,0
2021,9,7,Scituate,1,F,19.2,0
2021,10,7,Bristol,1,F,19.2,0
2021,10,7,Bristol,1,F,19.2,0
2021,10,7,Bristol,1,F,19.2,0
2021,10,7,Bristol,2,F,19.2,0
2021,10,7,Bristol,2,F,19.2,0
2021,10,7,Bristol,2,F,19.2,0
2021,10,7,Bristol,2,M,19.2,0
2021,7,7,Scituate,3,M,19.2,0
2021,6,8,Bristol,1,M,19.2,0
2021,8,9,Sandwich,2,F,19.2,1
2021,11,10,Scituate,2,M,19.2,0
2021,11,10,Scituate,3,F,19.2,0
2021,11,10,Scituate,3,M,19.2,0
2021,5,12,Bristol,2,F,19.2,1
2021,5,12,Bristol,2,M,19.2,0
2021,5,12,Bristol,2,M,19.2,0
2021,7,13,Bristol,3,M,19.2,0
2021,8,15,Scituate,2,F,19.2,1
2021,7,23,Sandwich,3,F,19.2,1
2021,9,23,Scituate,3,F,19.2,0
2021,6,24,Bristol,2,M,19.2,0
2021,6,24,Bristol,2,M,19.2,0
2021,6,24,Bristol,3,F,19.2,1
2021,6,25,Marshfield,3,F,19.2,1
2021,5,26,Bristol,1,M,19.2,0
2021,5,26,Bristol,1,M,19.2,0
2021,5,26,Bristol,3,M,19.2,0
2021,5,26,Bristol,3,M,19.2,0
2021,5,28,Scituate,1,M,19.2,0
2021,5,28,Scituate,3,F,19.2,0
2021,4,29,Marshfield,3,M,19.2,0
2021,6,2,SMAST,1,M,19.1,0
2021,8,2,Bristol,2,F,19.1,0
2021,6,2,SMAST,2,M,19.1,0
2021,8,2,Bristol,2,M,19.1,0
2021,8,3,SMAST,3,M,19.1,0
2021,10,7,Bristol,1,F,19.1,0
2021,10,7,Bristol,1,F,19.1,0
2021,10,7,Bristol,1,F,19.1,0
2021,10,7,Bristol,1,F,19.1,0
2021,9,7,Scituate,1,M,19.1,0
2021,10,7,Bristol,1,M,19.1,0
2021,10,7,Bristol,2,F,19.1,0
2021,10,7,Bristol,3,F,19.1,0
2021,10,7,Bristol,3,F,19.1,0
2021,6,8,Bristol,1,M,19.1,0
2021,6,8,Bristol,2,M,19.1,0
2021,11,10,Scituate,3,F,19.1,0
2021,11,10,Scituate,3,M,19.1,0
2021,5,12,Bristol,1,M,19.1,0
2021,5,12,Bristol,2,M,19.1,0
2021,5,12,Bristol,3,F,19.1,0
2021,5,12,Bristol,3,F,19.1,0
2021,7,13,Bristol,2,F,19.1,0
2021,8,15,Scituate,1,F,19.1,0
2021,9,15,Bristol,2,M,19.1,0
2021,8,15,Scituate,3,M,19.1,0
2021,6,16,Sandwich,1,M,19.1,0
2021,6,21,SMAST,2,M,19.1,0
2021,4,23,SMAST,2,M,19.1,0
2021,6,24,Bristol,1,F,19.1,1
2021,6,24,Bristol,1,M,19.1,0
2021,6,24,Bristol,3,F,19.1,1
2021,6,24,Bristol,3,F,19.1,1
2021,4,26,Bristol,1,M,19.1,0
2021,5,26,Bristol,1,M,19.1,0
2021,5,26,Bristol,1,M,19.1,0
2021,7,6,SMAST,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,F,19.0,0
2021,10,7,Bristol,1,M,19.0,0
2021,10,7,Bristol,1,M,19.0,0
2021,10,7,Bristol,1,M,19.0,0
2021,10,7,Bristol,1,M,19.0,0
2021,10,7,Bristol,2,F,19.0,0
2021,10,7,Bristol,2,F,19.0,0
2021,10,7,Bristol,2,F,19.0,0
2021,10,7,Bristol,2,F,19.0,0
2021,10,7,Bristol,2,M,19.0,0
2021,10,7,Bristol,2,M,19.0,0
2021,10,7,Bristol,2,M,19.0,0
2021,10,7,Bristol,3,F,19.0,0
2021,10,7,Bristol,3,F,19.0,0
2021,10,7,Bristol,3,F,19.0,0
2021,10,7,Bristol,3,F,19.0,0
2021,10,7,Bristol,3,M,19.0,0
2021,6,8,Bristol,1,F,19.0,1
2021,6,8,Bristol,1,M,19.0,0
2021,11,10,Scituate,3,F,19.0,0
2021,11,10,Scituate,3,M,19.0,0
2021,5,12,Bristol,2,M,19.0,0
2021,5,12,Bristol,2,M,19.0,0
2021,7,13,Bristol,1,M,19.0,0
2021,7,13,Bristol,1,M,19.0,0
2021,8,15,Scituate,2,F,19.0,1
2021,8,15,Scituate,2,F,19.0,1
2021,10,20,SMAST,1,F,19.0,0
2021,6,21,SMAST,1,M,19.0,0
2021,9,22,SMAST,2,M,19.0,0
2021,4,23,SMAST,1,M,19.0,0
2021,7,23,Sandwich,1,M,19.0,0
2021,9,23,Scituate,2,F,19.0,0
2021,4,23,SMAST,2,M,19.0,0
2021,6,24,Bristol,1,F,19.0,0
2021,6,24,Bristol,2,F,19.0,1
2021,6,24,Bristol,3,F,19.0,1
2021,4,26,Bristol,1,M,19.0,0
2021,4,26,Bristol,2,F,19.0,0
2021,9,28,Marshfield,3,F,19.0,0
2021,6,2,SMAST,2,M,18.9,0
2021,8,3,SMAST,1,F,18.9,1
2021,10,7,Bristol,1,F,18.9,0
2021,10,7,Bristol,1,F,18.9,0
2021,10,7,Bristol,1,F,18.9,0
2021,10,7,Bristol,1,F,18.9,0
2021,10,7,Bristol,1,M,18.9,0
2021,10,7,Bristol,1,M,18.9,0
2021,10,7,Bristol,1,M,18.9,0
2021,10,7,Bristol,1,M,18.9,0
2021,10,7,Bristol,1,M,18.9,0
2021,10,7,Bristol,2,F,18.9,0
2021,10,7,Bristol,2,F,18.9,0
2021,10,7,Bristol,2,F,18.9,0
2021,10,7,Bristol,2,F,18.9,0
2021,10,7,Bristol,2,F,18.9,0
2021,10,7,Bristol,2,F,18.9,0
2021,6,8,Bristol,1,M,18.9,0
2021,6,8,Bristol,3,F,18.9,0
2021,11,10,Scituate,2,F,18.9,0
2021,11,10,Scituate,3,M,18.9,0
2021,5,12,Bristol,2,M,18.9,0
2021,4,12,Bristol,3,M,18.9,0
2021,9,15,Bristol,3,F,18.9,0
2021,9,15,Bristol,3,F,18.9,0
2021,7,16,SMAST,3,M,18.9,0
2021,5,18,Sandwich,3,F,18.9,1
2021,10,20,SMAST,2,F,18.9,0
2021,10,20,SMAST,2,F,18.9,0
2021,9,22,SMAST,2,M,18.9,0
2021,9,23,Scituate,2,F,18.9,0
2021,9,23,Scituate,2,F,18.9,0
2021,6,24,Bristol,1,F,18.9,1
2021,6,24,Bristol,1,M,18.9,0
2021,6,24,Bristol,2,F,18.9,0
2021,9,24,Sandwich,2,F,18.9,0
2021,6,24,Bristol,3,M,18.9,0
2021,4,26,Bristol,1,F,18.9,0
2021,5,26,Bristol,1,F,18.9,1
2021,4,26,Bristol,1,M,18.9,0
2021,4,26,Bristol,2,F,18.9,0
2021,5,26,Bristol,2,F,18.9,1
2021,5,26,Bristol,2,F,18.9,1
2021,5,26,Bristol,2,F,18.9,1
2021,5,26,Bristol,3,M,18.9,0
2021,5,28,Scituate,3,F,18.9,0
2021,7,6,SMAST,3,M,18.8,0
2021,10,7,Bristol,1,F,18.8,0
2021,10,7,Bristol,1,F,18.8,0
2021,10,7,Bristol,1,M,18.8,0
2021,10,7,Bristol,2,F,18.8,0
2021,10,7,Bristol,2,F,18.8,0
2021,10,7,Bristol,2,F,18.8,0
2021,10,7,Bristol,3,F,18.8,0
2021,10,7,Bristol,3,F,18.8,0
2021,6,8,Bristol,1,F,18.8,0
2021,6,8,Bristol,1,M,18.8,0
2021,6,8,Bristol,1,M,18.8,0
2021,6,8,Bristol,1,M,18.8,0
2021,6,8,Bristol,3,M,18.8,0
2021,5,12,Bristol,2,M,18.8,0
2021,5,12,Bristol,3,F,18.8,0
2021,5,12,Bristol,3,M,18.8,0
2021,5,12,Bristol,3,M,18.8,0
2021,5,12,Bristol,3,M,18.8,0
2021,5,12,Bristol,3,M,18.8,0
2021,7,13,Bristol,2,M,18.8,0
2021,8,15,Scituate,1,M,18.8,0
2021,9,15,Bristol,2,F,18.8,0
2021,8,15,Scituate,3,M,18.8,0
2021,6,16,Sandwich,3,F,18.8,1
2021,9,22,SMAST,3,M,18.8,0
2021,9,23,Scituate,3,F,18.8,0
2021,6,24,Bristol,1,F,18.8,1
2021,6,24,Bristol,1,M,18.8,0
2021,5,26,Bristol,1,F,18.8,1
2021,5,26,Bristol,1,F,18.8,1
2021,5,26,Bristol,3,M,18.8,0
2021,5,26,Bristol,3,M,18.8,0
2021,6,2,SMAST,2,M,18.7,0
2021,8,2,Bristol,2,M,18.7,0
2021,7,6,SMAST,1,M,18.7,0
2021,8,6,Scituate,2,F,18.7,0
2021,10,7,Bristol,1,M,18.7,0
2021,10,7,Bristol,2,F,18.7,0
2021,10,7,Bristol,2,M,18.7,0
2021,10,7,Bristol,3,F,18.7,0
2021,6,8,Bristol,1,M,18.7,0
2021,6,8,Bristol,2,M,18.7,0
2021,6,8,Bristol,2,M,18.7,0
2021,7,13,Bristol,1,M,18.7,0
2021,8,15,Scituate,1,F,18.7,0
2021,7,16,SMAST,2,M,18.7,0
2021,7,19,Scituate,1,M,18.7,0
2021,10,20,SMAST,2,F,18.7,0
2021,6,21,SMAST,1,M,18.7,0
2021,6,21,SMAST,1,M,18.7,0
2021,7,23,Sandwich,1,M,18.7,0
2021,7,23,Sandwich,2,M,18.7,0
2021,6,24,Bristol,1,F,18.7,0
2021,6,24,Bristol,2,F,18.7,0
2021,6,24,Bristol,2,M,18.7,0
2021,6,24,Bristol,3,M,18.7,0
2021,6,25,Marshfield,3,F,18.7,1
2021,5,26,Bristol,1,F,18.7,1
2021,5,26,Bristol,2,F,18.7,1
2021,5,26,Bristol,2,F,18.7,1
2021,5,26,Bristol,3,F,18.7,1
2021,5,26,Bristol,3,M,18.7,0
2021,5,26,Bristol,3,M,18.7,0
2021,5,26,Bristol,3,M,18.7,0
2021,5,28,Scituate,2,F,18.7,1
2021,9,7,Scituate,2,F,18.6,1
2021,6,8,Bristol,1,M,18.6,0
2021,8,9,Sandwich,1,F,18.6,1
2021,6,11,Scituate,1,F,18.6,0
2021,5,12,Bristol,1,F,18.6,1
2021,5,12,Bristol,2,M,18.6,0
2021,5,12,Bristol,2,M,18.6,0
2021,5,12,Bristol,2,M,18.6,0
2021,7,13,Bristol,1,F,18.6,0
2021,6,16,Sandwich,3,M,18.6,0
2021,6,21,SMAST,2,M,18.6,0
2021,9,22,SMAST,2,F,18.6,0
2021,9,24,Sandwich,1,M,18.6,0
2021,6,24,Bristol,2,M,18.6,0
2021,6,25,Marshfield,3,F,18.6,1
2021,5,26,Bristol,1,F,18.6,1
2021,5,26,Bristol,1,F,18.6,1
2021,5,26,Bristol,2,F,18.6,1
2021,5,26,Bristol,2,F,18.6,1
2021,5,26,Bristol,2,M,18.6,0
2021,5,26,Bristol,3,M,18.6,0
2021,5,26,Bristol,3,M,18.6,0
2021,5,26,Bristol,3,M,18.6,0
2021,8,3,SMAST,1,M,18.5,0
2021,7,6,SMAST,1,M,18.5,0
2021,7,6,SMAST,3,M,18.5,0
2021,10,7,Bristol,1,F,18.5,0
2021,10,7,Bristol,1,F,18.5,0
2021,10,7,Bristol,1,F,18.5,0
2021,10,7,Bristol,1,F,18.5,0
2021,10,7,Bristol,1,F,18.5,0
2021,10,7,Bristol,1,F,18.5,0
2021,10,7,Bristol,1,F,18.5,0
2021,10,7,Bristol,1,M,18.5,0
2021,10,7,Bristol,1,M,18.5,0
2021,10,7,Bristol,1,M,18.5,0
2021,10,7,Bristol,1,M,18.5,0
2021,10,7,Bristol,2,F,18.5,0
2021,10,7,Bristol,2,M,18.5,0
2021,10,7,Bristol,3,F,18.5,0
2021,10,7,Bristol,3,F,18.5,0
2021,6,8,Bristol,1,M,18.5,0
2021,6,8,Bristol,1,M,18.5,0
2021,6,8,Bristol,2,M,18.5,0
2021,6,8,Bristol,2,M,18.5,0
2021,6,8,Bristol,2,M,18.5,0
2021,6,8,Bristol,2,M,18.5,0
2021,11,10,Scituate,2,F,18.5,0
2021,11,10,Scituate,3,F,18.5,0
2021,5,12,Bristol,2,F,18.5,1
2021,5,12,Bristol,2,M,18.5,0
2021,5,12,Bristol,2,M,18.5,0
2021,5,12,Bristol,3,M,18.5,0
2021,7,13,Bristol,1,M,18.5,0
2021,7,13,Bristol,2,F,18.5,0
2021,7,16,SMAST,2,M,18.5,0
2021,7,16,SMAST,3,M,18.5,0
2021,7,19,Scituate,1,F,18.5,1
2021,10,20,SMAST,2,F,18.5,0
2021,6,21,SMAST,2,M,18.5,0
2021,7,23,Sandwich,1,M,18.5,0
2021,6,24,Bristol,2,M,18.5,0
2021,6,24,Bristol,3,F,18.5,1
2021,6,24,Bristol,3,F,18.5,1
2021,6,24,Bristol,3,F,18.5,1
2021,4,26,Bristol,1,F,18.5,0
2021,5,26,Bristol,1,F,18.5,1
2021,4,26,Bristol,1,M,18.5,0
2021,4,26,Bristol,1,M,18.5,0
2021,4,26,Bristol,1,M,18.5,0
2021,5,26,Bristol,1,M,18.5,0
2021,5,26,Bristol,2,F,18.5,1
2021,5,26,Bristol,2,M,18.5,0
2021,5,26,Bristol,2,M,18.5,0
2021,5,26,Bristol,3,M,18.5,0
2021,4,29,Scituate,3,M,18.5,0
2021,8,3,SMAST,3,M,18.4,0
2021,9,7,Scituate,1,F,18.4,0
2021,10,7,Bristol,1,F,18.4,0
2021,10,7,Bristol,1,F,18.4,0
2021,10,7,Bristol,2,M,18.4,0
2021,10,7,Bristol,2,M,18.4,0
2021,6,8,Bristol,1,M,18.4,0
2021,6,8,Bristol,2,M,18.4,0
2021,5,12,Scituate,3,F,18.4,0
2021,5,12,Bristol,3,M,18.4,0
2021,9,15,Bristol,1,F,18.4,0
2021,9,15,Bristol,2,F,18.4,0
2021,9,15,Bristol,3,M,18.4,0
2021,7,16,SMAST,3,F,18.4,0
2021,6,24,Bristol,1,M,18.4,0
2021,6,24,Bristol,3,F,18.4,1
2021,6,24,Bristol,3,F,18.4,1
2021,5,26,Bristol,1,F,18.4,1
2021,5,26,Bristol,1,F,18.4,1
2021,5,26,Bristol,2,F,18.4,1
2021,5,26,Bristol,2,F,18.4,1
2021,5,26,Bristol,2,M,18.4,0
2021,5,26,Bristol,3,M,18.4,0
2021,5,28,Scituate,3,F,18.4,1
2021,4,29,Scituate,1,M,18.4,0
2021,8,2,Bristol,3,M,18.3,0
2021,8,3,SMAST,1,M,18.3,0
2021,10,7,Bristol,1,F,18.3,0
2021,10,7,Bristol,1,F,18.3,0
2021,10,7,Bristol,1,F,18.3,0
2021,10,7,Bristol,1,F,18.3,0
2021,10,7,Bristol,1,F,18.3,0
2021,10,7,Bristol,1,M,18.3,0
2021,10,7,Bristol,1,M,18.3,0
2021,10,7,Bristol,2,F,18.3,0
2021,10,7,Bristol,2,F,18.3,0
2021,10,7,Bristol,2,F,18.3,0
2021,10,7,Bristol,2,F,18.3,0
2021,10,7,Bristol,3,F,18.3,0
2021,6,8,Bristol,1,M,18.3,0
2021,6,8,Bristol,1,M,18.3,0
2021,6,8,Bristol,1,M,18.3,0
2021,6,8,Bristol,2,M,18.3,0
2021,6,8,Bristol,2,M,18.3,0
2021,6,8,Bristol,2,M,18.3,0
2021,8,9,Sandwich,1,M,18.3,0
2021,11,10,Scituate,3,F,18.3,0
2021,5,12,Bristol,2,F,18.3,1
2021,5,12,Bristol,2,F,18.3,0
2021,5,12,Bristol,2,M,18.3,0
2021,5,12,Bristol,3,M,18.3,0
2021,7,13,Bristol,1,M,18.3,0
2021,7,13,Bristol,1,M,18.3,0
2021,8,15,Scituate,1,M,18.3,0
2021,9,15,Bristol,2,F,18.3,0
2021,9,15,Bristol,2,M,18.3,0
2021,8,15,Scituate,3,M,18.3,0
2021,7,16,SMAST,3,M,18.3,0
2021,5,18,Sandwich,3,F,18.3,0
2021,5,18,Sandwich,3,M,18.3,0
2021,10,20,SMAST,1,F,18.3,0
2021,10,20,SMAST,1,F,18.3,0
2021,6,21,SMAST,2,M,18.3,0
2021,7,23,Sandwich,1,F,18.3,1
2021,6,24,Bristol,1,F,18.3,0
2021,6,24,Bristol,1,F,18.3,1
2021,6,24,Bristol,1,F,18.3,0
2021,6,24,Bristol,1,F,18.3,1
2021,6,24,Bristol,2,M,18.3,0
2021,6,24,Bristol,2,M,18.3,0
2021,9,24,Sandwich,3,F,18.3,0
2021,6,24,Bristol,3,M,18.3,0
2021,6,25,Marshfield,2,F,18.3,0
2021,5,26,Bristol,1,F,18.3,1
2021,5,26,Bristol,1,F,18.3,1
2021,5,26,Bristol,1,F,18.3,1
2021,5,26,Bristol,1,F,18.3,1
2021,5,26,Bristol,1,F,18.3,1
2021,5,26,Bristol,2,F,18.3,1
2021,5,26,Bristol,2,M,18.3,0
2021,5,26,Bristol,3,F,18.3,1
2021,5,26,Bristol,3,M,18.3,0
2021,7,6,SMAST,3,M,18.2,0
2021,10,7,Bristol,1,F,18.2,0
2021,7,7,Marshfield,1,M,18.2,0
2021,10,7,Bristol,1,M,18.2,0
2021,10,7,Bristol,1,M,18.2,0
2021,9,7,Scituate,2,F,18.2,0
2021,10,7,Bristol,2,M,18.2,0
2021,10,7,Bristol,2,M,18.2,0
2021,10,7,Bristol,2,M,18.2,0
2021,10,7,Bristol,3,F,18.2,0
2021,10,7,Bristol,3,F,18.2,0
2021,10,7,Bristol,3,F,18.2,0
2021,6,8,Bristol,1,F,18.2,0
2021,6,8,Bristol,1,M,18.2,0
2021,6,8,Bristol,1,M,18.2,0
2021,6,8,Bristol,1,M,18.2,0
2021,6,8,Bristol,2,F,18.2,1
2021,6,8,Bristol,2,M,18.2,0
2021,8,9,Sandwich,1,F,18.2,1
2021,8,15,Scituate,3,F,18.2,1
2021,6,24,Bristol,3,F,18.2,0
2021,5,26,Bristol,1,F,18.2,1
2021,5,26,Bristol,1,F,18.2,1
2021,5,26,Bristol,3,M,18.2,0
2021,5,26,Bristol,3,M,18.2,0
2021,5,28,Scituate,3,F,18.2,0
2021,8,3,SMAST,1,M,18.1,0
2021,7,6,SMAST,3,M,18.1,0
